name,geometry_wkt
MDS_color_4314-264.laz,"POLYGON ((359130.14 7393529.11, 359460.29 7393529.11, 359460.29 7393779.55, 359130.14 7393779.55, 359130.14 7393529.11))"
MDS_color_4314-311.laz,"POLYGON ((353287.76 7392894.89, 353829.15 7392894.89, 353829.15 7393480.93, 353287.76 7393480.93, 353287.76 7392894.89))"
MDS_color_4314-312.laz,"POLYGON ((353819.4 7392900.22, 354360.76 7392900.22, 354360.76 7393486.24, 353819.4 7393486.24, 353819.4 7392900.22))"
MDS_color_4314-313.laz,"POLYGON ((353293.55 7392318.17, 353834.92 7392318.17, 353834.92 7392904.21, 353293.55 7392904.21, 353293.55 7392318.17))"
MDS_color_4314-314.laz,"POLYGON ((353825.16 7392323.49, 354366.51 7392323.49, 354366.51 7392909.51, 353825.16 7392909.51, 353825.16 7392323.49))"
MDS_color_4314-321.laz,"POLYGON ((354351.03 7392905.52, 354892.38 7392905.52, 354892.38 7393491.52, 354351.03 7393491.52, 354351.03 7392905.52))"
MDS_color_4314-322.laz,"POLYGON ((354882.66 7392910.81, 355423.99 7392910.81, 355423.99 7393496.79, 354882.66 7393496.79, 354882.66 7392910.81))"
MDS_color_4314-323.laz,"POLYGON ((354356.77 7392328.8, 354898.1 7392328.8, 354898.1 7392914.8, 354356.77 7392914.8, 354356.77 7392328.8))"
MDS_color_4314-324.laz,"POLYGON ((354888.39 7392334.08, 355429.69 7392334.08, 355429.69 7392920.07, 354888.39 7392920.07, 354888.39 7392334.08))"
MDS_color_4314-331.laz,"POLYGON ((355414.3 7392916.08, 355955.6 7392916.08, 355955.6 7393502.03, 355414.3 7393502.03, 355414.3 7392916.08))"
MDS_color_4314-332.laz,"POLYGON ((355945.93 7392921.32, 356487.21 7392921.32, 356487.21 7393507.26, 355945.93 7393507.26, 355945.93 7392921.32))"
MDS_color_4314-333.laz,"POLYGON ((355420 7392339.35, 355961.28 7392339.35, 355961.28 7392925.31, 355420 7392925.31, 355420 7392339.35))"
MDS_color_4314-334.laz,"POLYGON ((355951.61 7392344.6, 356492.87 7392344.6, 356492.87 7392930.54, 355951.61 7392930.54, 355951.61 7392344.6))"
MDS_color_4314-341.laz,"POLYGON ((353299.33 7391741.44, 353840.69 7391741.44, 353840.69 7392327.48, 353299.33 7392327.48, 353299.33 7391741.44))"
MDS_color_4314-342.laz,"POLYGON ((353830.93 7391746.76, 354372.26 7391746.76, 354372.26 7392332.79, 353830.93 7392332.79, 353830.93 7391746.76))"
MDS_color_4314-343.laz,"POLYGON ((353305.12 7391164.71, 353846.45 7391164.71, 353846.45 7391750.76, 353305.12 7391750.76, 353305.12 7391164.71))"
MDS_color_4314-344.laz,"POLYGON ((353836.69 7391170.04, 354378 7391170.04, 354378 7391756.06, 353836.69 7391756.06, 353836.69 7391170.04))"
MDS_color_4314-351.laz,"POLYGON ((354362.52 7391752.07, 354903.83 7391752.07, 354903.83 7392338.07, 354362.52 7392338.07, 354362.52 7391752.07))"
MDS_color_4314-352.laz,"POLYGON ((354894.11 7391757.36, 355435.4 7391757.36, 355435.4 7392343.34, 354894.11 7392343.34, 354894.11 7391757.36))"
MDS_color_4314-353.laz,"POLYGON ((354368.27 7391175.35, 354909.55 7391175.35, 354909.55 7391761.35, 354368.27 7391761.35, 354368.27 7391175.35))"
MDS_color_4314-354.laz,"POLYGON ((354899.84 7391180.63, 355441.1 7391180.63, 355441.1 7391766.62, 354899.84 7391766.62, 354899.84 7391180.63))"
MDS_color_4314-361.laz,"POLYGON ((355425.7 7391762.63, 355966.96 7391762.63, 355966.96 7392348.59, 355425.7 7392348.59, 355425.7 7391762.63))"
MDS_color_4314-362.laz,"POLYGON ((355957.29 7391767.88, 356498.53 7391767.88, 356498.53 7392353.82, 355957.29 7392353.82, 355957.29 7391767.88))"
MDS_color_4314-363.laz,"POLYGON ((355431.4 7391185.9, 355972.65 7391185.9, 355972.65 7391771.87, 355431.4 7391771.87, 355431.4 7391185.9))"
MDS_color_4314-364.laz,"POLYGON ((355962.97 7391191.15, 356504.2 7391191.15, 356504.2 7391777.1, 355962.97 7391777.1, 355962.97 7391191.15))"
MDS_color_4314-411.laz,"POLYGON ((356477.56 7392926.55, 357018.82 7392926.55, 357018.82 7393512.47, 356477.56 7393512.47, 356477.56 7392926.55))"
MDS_color_4314-412.laz,"POLYGON ((357009.19 7392931.76, 357550.42 7392931.76, 357550.42 7393517.66, 357009.19 7393517.66, 357009.19 7392931.76))"
MDS_color_4314-413.laz,"POLYGON ((356483.22 7392349.83, 357024.46 7392349.83, 357024.46 7392935.75, 356483.22 7392935.75, 356483.22 7392349.83))"
MDS_color_4314-414.laz,"POLYGON ((357014.83 7392355.04, 357556.04 7392355.04, 357556.04 7392940.94, 357014.83 7392940.94, 357014.83 7392355.04))"
MDS_color_4314-421.laz,"POLYGON ((357540.82 7392936.95, 358082.03 7392936.95, 358082.03 7393522.83, 357540.82 7393522.83, 357540.82 7392936.95))"
MDS_color_4314-422.laz,"POLYGON ((358072.44 7392942.12, 358613.64 7392942.12, 358613.64 7393527.98, 358072.44 7393527.98, 358072.44 7392942.12))"
MDS_color_4314-423.laz,"POLYGON ((357546.43 7392360.23, 358087.63 7392360.23, 358087.63 7392946.11, 357546.43 7392946.11, 357546.43 7392360.23))"
MDS_color_4314-424.laz,"POLYGON ((358078.04 7392365.4, 358619.22 7392365.4, 358619.22 7392951.26, 358078.04 7392951.26, 358078.04 7392365.4))"
MDS_color_4314-431.laz,"POLYGON ((358604.07 7392947.27, 359145.25 7392947.27, 359145.25 7393533.11, 358604.07 7393533.11, 358604.07 7392947.27))"
MDS_color_4314-432.laz,"POLYGON ((359135.7 7392952.4, 359460.39 7392952.4, 359460.39 7393538.22, 359135.7 7393538.22, 359135.7 7392952.4))"
MDS_color_4314-433.laz,"POLYGON ((358609.65 7392370.55, 359150.8 7392370.55, 359150.8 7392956.39, 358609.65 7392956.39, 358609.65 7392370.55))"
MDS_color_4314-434.laz,"POLYGON ((359141.25 7392375.68, 359535.43 7392375.68, 359535.43 7392961.5, 359141.25 7392961.5, 359141.25 7392375.68))"
MDS_color_4314-441.laz,"POLYGON ((356488.88 7391773.1, 357030.1 7391773.1, 357030.1 7392359.03, 356488.88 7392359.03, 356488.88 7391773.1))"
MDS_color_4314-442.laz,"POLYGON ((357020.47 7391778.31, 357561.66 7391778.31, 357561.66 7392364.22, 357020.47 7392364.22, 357020.47 7391778.31))"
MDS_color_4314-443.laz,"POLYGON ((356494.54 7391196.38, 357035.74 7391196.38, 357035.74 7391782.31, 356494.54 7391782.31, 356494.54 7391196.38))"
MDS_color_4314-444.laz,"POLYGON ((357026.11 7391201.59, 357567.29 7391201.59, 357567.29 7391787.5, 357026.11 7391787.5, 357026.11 7391201.59))"
MDS_color_4314-451.laz,"POLYGON ((357552.05 7391783.51, 358093.23 7391783.51, 358093.23 7392369.39, 357552.05 7392369.39, 357552.05 7391783.51))"
MDS_color_4314-452.laz,"POLYGON ((358083.64 7391788.68, 358624.79 7391788.68, 358624.79 7392374.54, 358083.64 7392374.54, 358083.64 7391788.68))"
MDS_color_4314-453.laz,"POLYGON ((357557.67 7391206.79, 358098.83 7391206.79, 358098.83 7391792.67, 357557.67 7391792.67, 357557.67 7391206.79))"
MDS_color_4314-454.laz,"POLYGON ((358089.24 7391211.96, 358630.38 7391211.96, 358630.38 7391797.82, 358089.24 7391797.82, 358089.24 7391211.96))"
MDS_color_4314-461.laz,"POLYGON ((358615.23 7391793.83, 359156.36 7391793.83, 359156.36 7392379.67, 358615.23 7392379.67, 358615.23 7391793.83))"
MDS_color_4314-462.laz,"POLYGON ((359146.81 7391798.96, 359608.36 7391798.96, 359608.36 7392384.78, 359146.81 7392384.78, 359146.81 7391798.96))"
MDS_color_4314-463.laz,"POLYGON ((358620.8 7391217.11, 359161.92 7391217.11, 359161.92 7391802.95, 358620.8 7391802.95, 358620.8 7391217.11))"
MDS_color_4314-464.laz,"POLYGON ((359152.37 7391222.24, 359462.59 7391222.24, 359462.59 7391808.07, 359152.37 7391808.07, 359152.37 7391222.24))"
MDS_color_4315-111.laz,"POLYGON ((346932.24 7390522.54, 347473.81 7390522.54, 347473.81 7391108.83, 346932.24 7391108.83, 346932.24 7390522.54))"
MDS_color_4315-112.laz,"POLYGON ((347463.8 7390528.1, 348005.35 7390528.1, 348005.35 7391114.37, 347463.8 7391114.37, 347463.8 7390528.1))"
MDS_color_4315-113.laz,"POLYGON ((346938.28 7389945.8, 347479.83 7389945.8, 347479.83 7390532.09, 346938.28 7390532.09, 346938.28 7389945.8))"
MDS_color_4315-114.laz,"POLYGON ((347469.82 7389951.36, 348011.35 7389951.36, 348011.35 7390537.63, 347469.82 7390537.63, 347469.82 7389951.36))"
MDS_color_4315-121.laz,"POLYGON ((347995.36 7390533.64, 348536.89 7390533.64, 348536.89 7391119.89, 347995.36 7391119.89, 347995.36 7390533.64))"
MDS_color_4315-122.laz,"POLYGON ((348526.92 7390539.16, 349068.42 7390539.16, 349068.42 7391125.39, 348526.92 7391125.39, 348526.92 7390539.16))"
MDS_color_4315-123.laz,"POLYGON ((348001.36 7389956.9, 348542.87 7389956.9, 348542.87 7390543.15, 348001.36 7390543.15, 348001.36 7389956.9))"
MDS_color_4315-124.laz,"POLYGON ((348532.9 7389962.42, 349074.38 7389962.42, 349074.38 7390548.65, 348532.9 7390548.65, 348532.9 7389962.42))"
MDS_color_4315-131.laz,"POLYGON ((349058.47 7390544.66, 349599.96 7390544.66, 349599.96 7391130.87, 349058.47 7391130.87, 349058.47 7390544.66))"
MDS_color_4315-132.laz,"POLYGON ((349590.03 7390550.14, 350131.5 7390550.14, 350131.5 7391136.33, 349590.03 7391136.33, 349590.03 7390550.14))"
MDS_color_4315-133.laz,"POLYGON ((349064.43 7389967.93, 349605.9 7389967.93, 349605.9 7390554.13, 349064.43 7390554.13, 349064.43 7389967.93))"
MDS_color_4315-134.laz,"POLYGON ((349595.97 7389973.41, 350137.41 7389973.41, 350137.41 7390559.6, 349595.97 7390559.6, 349595.97 7389973.41))"
MDS_color_4315-141.laz,"POLYGON ((346944.32 7389369.06, 347485.86 7389369.06, 347485.86 7389955.35, 346944.32 7389955.35, 346944.32 7389369.06))"
MDS_color_4315-142.laz,"POLYGON ((347475.84 7389374.62, 348017.35 7389374.62, 348017.35 7389960.89, 347475.84 7389960.89, 347475.84 7389374.62))"
MDS_color_4315-143.laz,"POLYGON ((346950.37 7388792.32, 347491.88 7388792.32, 347491.88 7389378.61, 346950.37 7389378.61, 346950.37 7388792.32))"
MDS_color_4315-144.laz,"POLYGON ((347481.87 7388797.88, 348023.36 7388797.88, 348023.36 7389384.15, 347481.87 7389384.15, 347481.87 7388797.88))"
MDS_color_4315-151.laz,"POLYGON ((348007.36 7389380.16, 348548.85 7389380.16, 348548.85 7389966.41, 348007.36 7389966.41, 348007.36 7389380.16))"
MDS_color_4315-152.laz,"POLYGON ((348538.88 7389385.69, 349080.34 7389385.69, 349080.34 7389971.92, 348538.88 7389971.92, 348538.88 7389385.69))"
MDS_color_4315-153.laz,"POLYGON ((348013.36 7388803.42, 348554.83 7388803.42, 348554.83 7389389.68, 348013.36 7389389.68, 348013.36 7388803.42))"
MDS_color_4315-154.laz,"POLYGON ((348544.86 7388808.95, 349086.31 7388808.95, 349086.31 7389395.18, 348544.86 7389395.18, 348544.86 7388808.95))"
MDS_color_4315-161.laz,"POLYGON ((349070.39 7389391.19, 349611.84 7389391.19, 349611.84 7389977.4, 349070.39 7389977.4, 349070.39 7389391.19))"
MDS_color_4315-162.laz,"POLYGON ((349601.91 7389396.67, 350143.33 7389396.67, 350143.33 7389982.87, 349601.91 7389982.87, 349601.91 7389396.67))"
MDS_color_4315-163.laz,"POLYGON ((349076.35 7388814.45, 349617.78 7388814.45, 349617.78 7389400.67, 349076.35 7389400.67, 349076.35 7388814.45))"
MDS_color_4315-164.laz,"POLYGON ((349607.85 7388819.94, 350149.25 7388819.94, 350149.25 7389406.13, 349607.85 7389406.13, 349607.85 7388819.94))"
MDS_color_4315-211.laz,"POLYGON ((350121.59 7390555.61, 350663.03 7390555.61, 350663.03 7391141.78, 350121.59 7391141.78, 350121.59 7390555.61))"
MDS_color_4315-212.laz,"POLYGON ((350653.14 7390561.05, 351194.57 7390561.05, 351194.57 7391147.2, 350653.14 7391147.2, 350653.14 7390561.05))"
MDS_color_4315-213.laz,"POLYGON ((350127.51 7389978.87, 350668.93 7389978.87, 350668.93 7390565.04, 350127.51 7390565.04, 350127.51 7389978.87))"
MDS_color_4315-214.laz,"POLYGON ((350659.04 7389984.32, 351200.44 7389984.32, 351200.44 7390570.47, 350659.04 7390570.47, 350659.04 7389984.32))"
MDS_color_4315-221.laz,"POLYGON ((351184.7 7390566.48, 351726.1 7390566.48, 351726.1 7391152.6, 351184.7 7391152.6, 351184.7 7390566.48))"
MDS_color_4315-222.laz,"POLYGON ((351716.25 7390571.88, 352257.63 7390571.88, 352257.63 7391157.99, 351716.25 7391157.99, 351716.25 7390571.88))"
MDS_color_4315-223.laz,"POLYGON ((351190.57 7389989.74, 351731.95 7389989.74, 351731.95 7390575.87, 351190.57 7390575.87, 351190.57 7389989.74))"
MDS_color_4315-224.laz,"POLYGON ((351722.11 7389995.15, 352263.46 7389995.15, 352263.46 7390581.26, 351722.11 7390581.26, 351722.11 7389995.15))"
MDS_color_4315-231.laz,"POLYGON ((352247.81 7390577.27, 352789.16 7390577.27, 352789.16 7391163.36, 352247.81 7391163.36, 352247.81 7390577.27))"
MDS_color_4315-232.laz,"POLYGON ((352779.36 7390582.63, 353320.69 7390582.63, 353320.69 7391168.7, 352779.36 7391168.7, 352779.36 7390582.63))"
MDS_color_4315-233.laz,"POLYGON ((352253.64 7390000.54, 352794.98 7390000.54, 352794.98 7390586.63, 352253.64 7390586.63, 352253.64 7390000.54))"
MDS_color_4315-234.laz,"POLYGON ((352785.17 7390005.91, 353326.48 7390005.91, 353326.48 7390591.97, 352785.17 7390591.97, 352785.17 7390005.91))"
MDS_color_4315-241.laz,"POLYGON ((350133.42 7389402.14, 350674.83 7389402.14, 350674.83 7389988.31, 350133.42 7389988.31, 350133.42 7389402.14))"
MDS_color_4315-242.laz,"POLYGON ((350664.94 7389407.59, 351206.32 7389407.59, 351206.32 7389993.74, 350664.94 7389993.74, 350664.94 7389407.59))"
MDS_color_4315-243.laz,"POLYGON ((350139.34 7388825.4, 350680.73 7388825.4, 350680.73 7389411.58, 350139.34 7389411.58, 350139.34 7388825.4))"
MDS_color_4315-244.laz,"POLYGON ((350670.84 7388830.85, 351212.2 7388830.85, 351212.2 7389417, 350670.84 7389417, 350670.84 7388830.85))"
MDS_color_4315-251.laz,"POLYGON ((351196.45 7389413.01, 351737.81 7389413.01, 351737.81 7389999.14, 351196.45 7389999.14, 351196.45 7389413.01))"
MDS_color_4315-252.laz,"POLYGON ((351727.96 7389418.42, 352269.3 7389418.42, 352269.3 7390004.53, 351727.96 7390004.53, 351727.96 7389418.42))"
MDS_color_4315-253.laz,"POLYGON ((351202.33 7388836.28, 351743.67 7388836.28, 351743.67 7389422.41, 351202.33 7389422.41, 351202.33 7388836.28))"
MDS_color_4315-254.laz,"POLYGON ((351733.82 7388841.69, 352275.14 7388841.69, 352275.14 7389427.8, 351733.82 7389427.8, 351733.82 7388841.69))"
MDS_color_4315-261.laz,"POLYGON ((352259.47 7389423.81, 352800.79 7389423.81, 352800.79 7390009.9, 352259.47 7390009.9, 352259.47 7389423.81))"
MDS_color_4315-262.laz,"POLYGON ((352790.99 7389429.18, 353332.28 7389429.18, 353332.28 7390015.24, 352790.99 7390015.24, 352790.99 7389429.18))"
MDS_color_4315-263.laz,"POLYGON ((352265.31 7388847.08, 352806.61 7388847.08, 352806.61 7389433.17, 352265.31 7389433.17, 352265.31 7388847.08))"
MDS_color_4315-264.laz,"POLYGON ((352796.8 7388852.45, 353338.07 7388852.45, 353338.07 7389438.52, 352796.8 7389438.52, 352796.8 7388852.45))"
MDS_color_4315-311.laz,"POLYGON ((346956.41 7388215.58, 347497.91 7388215.58, 347497.91 7388801.87, 346956.41 7388801.87, 346956.41 7388215.58))"
MDS_color_4315-312.laz,"POLYGON ((347487.89 7388221.14, 348029.36 7388221.14, 348029.36 7388807.41, 347487.89 7388807.41, 347487.89 7388221.14))"
MDS_color_4315-313.laz,"POLYGON ((346962.46 7387638.84, 347503.94 7387638.84, 347503.94 7388225.13, 346962.46 7388225.13, 346962.46 7387638.84))"
MDS_color_4315-314.laz,"POLYGON ((347493.92 7387644.4, 348035.37 7387644.4, 348035.37 7388230.68, 347493.92 7388230.68, 347493.92 7387644.4))"
MDS_color_4315-321.laz,"POLYGON ((348019.37 7388226.69, 348560.82 7388226.69, 348560.82 7388812.94, 348019.37 7388812.94, 348019.37 7388226.69))"
MDS_color_4315-322.laz,"POLYGON ((348550.84 7388232.21, 349092.27 7388232.21, 349092.27 7388818.44, 348550.84 7388818.44, 348550.84 7388232.21))"
MDS_color_4315-323.laz,"POLYGON ((348025.37 7387649.95, 348566.81 7387649.95, 348566.81 7388236.2, 348025.37 7388236.2, 348025.37 7387649.95))"
MDS_color_4315-324.laz,"POLYGON ((348556.83 7387655.47, 349098.24 7387655.47, 349098.24 7388241.71, 348556.83 7388241.71, 348556.83 7387655.47))"
MDS_color_4315-331.laz,"POLYGON ((349082.32 7388237.72, 349623.72 7388237.72, 349623.72 7388823.93, 349082.32 7388823.93, 349082.32 7388237.72))"
MDS_color_4315-332.laz,"POLYGON ((349613.79 7388243.2, 350155.18 7388243.2, 350155.18 7388829.4, 349613.79 7388829.4, 349613.79 7388243.2))"
MDS_color_4315-333.laz,"POLYGON ((349088.28 7387660.98, 349629.67 7387660.98, 349629.67 7388247.19, 349088.28 7388247.19, 349088.28 7387660.98))"
MDS_color_4315-334.laz,"POLYGON ((349619.73 7387666.47, 350161.1 7387666.47, 350161.1 7388252.66, 349619.73 7388252.66, 349619.73 7387666.47))"
MDS_color_4315-341.laz,"POLYGON ((346968.51 7387062.09, 347509.97 7387062.09, 347509.97 7387648.39, 346968.51 7387648.39, 346968.51 7387062.09))"
MDS_color_4315-342.laz,"POLYGON ((347499.95 7387067.66, 348041.38 7387067.66, 348041.38 7387653.94, 347499.95 7387653.94, 347499.95 7387067.66))"
MDS_color_4315-343.laz,"POLYGON ((346974.56 7386485.35, 347516 7386485.35, 347516 7387071.65, 346974.56 7387071.65, 346974.56 7386485.35))"
MDS_color_4315-344.laz,"POLYGON ((347505.98 7386490.92, 348047.39 7386490.92, 348047.39 7387077.2, 347505.98 7387077.2, 347505.98 7386490.92))"
MDS_color_4315-351.laz,"POLYGON ((348031.38 7387073.21, 348572.79 7387073.21, 348572.79 7387659.46, 348031.38 7387659.46, 348031.38 7387073.21))"
MDS_color_4315-352.laz,"POLYGON ((348562.81 7387078.73, 349104.2 7387078.73, 349104.2 7387664.97, 348562.81 7387664.97, 348562.81 7387078.73))"
MDS_color_4315-353.laz,"POLYGON ((348037.39 7386496.47, 348578.78 7386496.47, 348578.78 7387082.72, 348037.39 7387082.72, 348037.39 7386496.47))"
MDS_color_4315-354.laz,"POLYGON ((348568.8 7386501.99, 349110.17 7386501.99, 349110.17 7387088.23, 348568.8 7387088.23, 348568.8 7386501.99))"
MDS_color_4315-361.laz,"POLYGON ((349094.25 7387084.24, 349635.61 7387084.24, 349635.61 7387670.46, 349094.25 7387670.46, 349094.25 7387084.24))"
MDS_color_4315-362.laz,"POLYGON ((349625.68 7387089.73, 350167.02 7387089.73, 350167.02 7387675.93, 349625.68 7387675.93, 349625.68 7387089.73))"
MDS_color_4315-363.laz,"POLYGON ((349100.21 7386507.5, 349641.56 7386507.5, 349641.56 7387093.72, 349100.21 7387093.72, 349100.21 7386507.5))"
MDS_color_4315-364.laz,"POLYGON ((349631.62 7386512.99, 350172.95 7386512.99, 350172.95 7387099.19, 349631.62 7387099.19, 349631.62 7386512.99))"
MDS_color_4315-411.laz,"POLYGON ((350145.26 7388248.67, 350686.63 7388248.67, 350686.63 7388834.84, 350145.26 7388834.84, 350145.26 7388248.67))"
MDS_color_4315-412.laz,"POLYGON ((350676.74 7388254.12, 351218.08 7388254.12, 351218.08 7388840.27, 350676.74 7388840.27, 350676.74 7388254.12))"
MDS_color_4315-413.laz,"POLYGON ((350151.19 7387671.93, 350692.53 7387671.93, 350692.53 7388258.11, 350151.19 7388258.11, 350151.19 7387671.93))"
MDS_color_4315-414.laz,"POLYGON ((350682.64 7387677.38, 351223.96 7387677.38, 351223.96 7388263.54, 350682.64 7388263.54, 350682.64 7387677.38))"
MDS_color_4315-421.laz,"POLYGON ((351208.21 7388259.55, 351749.53 7388259.55, 351749.53 7388845.68, 351208.21 7388845.68, 351208.21 7388259.55))"
MDS_color_4315-422.laz,"POLYGON ((351739.68 7388264.95, 352280.98 7388264.95, 352280.98 7388851.07, 351739.68 7388851.07, 351739.68 7388264.95))"
MDS_color_4315-423.laz,"POLYGON ((351214.09 7387682.81, 351755.39 7387682.81, 351755.39 7388268.95, 351214.09 7388268.95, 351214.09 7387682.81))"
MDS_color_4315-424.laz,"POLYGON ((351745.54 7387688.22, 352286.81 7387688.22, 352286.81 7388274.34, 351745.54 7388274.34, 351745.54 7387688.22))"
MDS_color_4315-431.laz,"POLYGON ((352271.15 7388270.34, 352812.42 7388270.34, 352812.42 7388856.44, 352271.15 7388856.44, 352271.15 7388270.34))"
MDS_color_4315-432.laz,"POLYGON ((352802.61 7388275.71, 353343.87 7388275.71, 353343.87 7388861.79, 352802.61 7388861.79, 352802.61 7388275.71))"
MDS_color_4315-433.laz,"POLYGON ((352276.98 7387693.61, 352818.24 7387693.61, 352818.24 7388279.71, 352276.98 7388279.71, 352276.98 7387693.61))"
MDS_color_4315-434.laz,"POLYGON ((352808.43 7387698.98, 353349.67 7387698.98, 353349.67 7388285.06, 352808.43 7388285.06, 352808.43 7387698.98))"
MDS_color_4315-441.laz,"POLYGON ((350157.11 7387095.2, 350698.43 7387095.2, 350698.43 7387681.37, 350157.11 7387681.37, 350157.11 7387095.2))"
MDS_color_4315-442.laz,"POLYGON ((350688.54 7387100.65, 351229.84 7387100.65, 351229.84 7387686.8, 350688.54 7387686.8, 350688.54 7387100.65))"
MDS_color_4315-443.laz,"POLYGON ((350163.03 7386518.46, 350704.34 7386518.46, 350704.34 7387104.64, 350163.03 7387104.64, 350163.03 7386518.46))"
MDS_color_4315-444.laz,"POLYGON ((350694.44 7386523.91, 351235.72 7386523.91, 351235.72 7387110.07, 350694.44 7387110.07, 350694.44 7386523.91))"
MDS_color_4315-451.laz,"POLYGON ((351219.97 7387106.08, 351761.25 7387106.08, 351761.25 7387692.21, 351219.97 7387692.21, 351219.97 7387106.08))"
MDS_color_4315-452.laz,"POLYGON ((351751.4 7387111.49, 352292.65 7387111.49, 352292.65 7387697.6, 351751.4 7387697.6, 351751.4 7387111.49))"
MDS_color_4315-453.laz,"POLYGON ((351225.85 7386529.34, 351767.11 7386529.34, 351767.11 7387115.48, 351225.85 7387115.48, 351225.85 7386529.34))"
MDS_color_4315-454.laz,"POLYGON ((351757.26 7386534.76, 352298.49 7386534.76, 352298.49 7387120.87, 351757.26 7387120.87, 351757.26 7386534.76))"
MDS_color_4315-461.laz,"POLYGON ((352282.82 7387116.88, 352824.06 7387116.88, 352824.06 7387702.97, 352282.82 7387702.97, 352282.82 7387116.88))"
MDS_color_4315-462.laz,"POLYGON ((352814.25 7387122.25, 353355.46 7387122.25, 353355.46 7387708.33, 352814.25 7387708.33, 352814.25 7387122.25))"
